smiles,name,id,inchi_key,atc
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OC3CCC(NC(=O)CCCCCC(=O)NC4CCCCC4N)CC3CC1=O,BRD-K35213218,BRD-K35213218,GUMGJXGNMICTIG-ULPIOCOXSA-N,
OC[C@H]1[C@@H]([C@H](C#N)N1C(=O)CCN1CCCCC1)C1CCCCC1,BRD-K35224528,BRD-K35224528,DNWBFORDJWKZCR-JENIJYKNSA-N,
CC(C)C#CC1CNC2O[C@@H](CN(C)C(=O)C3CCCNC3)[C@@H](C)CN([C@@H](C)CO)C(=O)C2C1,BRD-K35231228,BRD-K35231228,YBQMRNJYNXSOKR-YDHSSHFGSA-N,
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)OC3CC(C#CCN(C)C)CCC3S1(=O)=O,BRD-K35234011,BRD-K35234011,UDLZIJJYMLYVSF-DNRQZRRGSA-N,
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,methylprednisolone,BRD-K35240538,VHRSUDSXCMQTMA-XRDLKPKISA-N,D07AA01
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,methylprednisolone,BRD-K35240538,VHRSUDSXCMQTMA-XRDLKPKISA-N,D10AA02
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,methylprednisolone,BRD-K35240538,VHRSUDSXCMQTMA-XRDLKPKISA-N,H02AB04
COC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)C2CCCCC2OC)O1,BRD-K35243934,BRD-K35243934,WAKYUTRBASZCGN-ANQUJSFKSA-N,
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)OC3CCC(NC(=O)NC4CCC(CC4)C(F)(F)F)CC3C1=O,BRD-K35247118,BRD-K35247118,MJLMJXYCUJDZRA-BWDKEVCWSA-N,
OC(=O)C1CCC(CC1)C2NOC(N2)C3CCCC(CL)C3,BRD-K35254025,BRD-K35254025,XACRKOFPLIWKOQ-UHFFFAOYSA-N,
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CC(ON2)C3CCCCC3)OCC4CN(CCCC1=O)NN4,BRD-K35290760,BRD-K35290760,XYWPMUCHOREPKK-GLDPYIMESA-N,
C\C=C\C1CCC(CC1)[C@@H]1[C@@H](CO)N(C(C)=O)C11CN(C1)C(=O)NC1CCCCC1,BRD-K35304243,BRD-K35304243,NJFOSNPDZVFYRA-QAQQIRGBSA-N,
COC1CCC(CC1)C(=O)N1C[C@H]2[C@H]([C@H](CO)N2CC2CCC(CL)CC2)C2CCCCC12,BRD-K35306330,BRD-K35306330,JBDQNBWFIJYPAM-CCDWMCETSA-N,
CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,hydroxycholesterol,BRD-K35307346,IOWMKBFJCNLRTC-RNCHBCSGSA-N,
OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)NC3CCCCC3CL)C3CCCCC23)N1CC1CCNCC1,BRD-K35307739,BRD-K35307739,OFSCYZFDWSFVNI-ZLNRFVROSA-N,
COC1CCC(CN(C)C[C@@H]2OC3CCC(NC(=O)NC(C)C)CC3C(=O)N(C[C@H]2C)[C@@H](C)CO)CC1,BRD-K35334027,BRD-K35334027,ZELRDESQNQXQCO-GOHWNWGWSA-N,
C[C@H](NC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)NC2CCCC(CL)C2)O1)C1CCCCC1,BRD-K35371149,BRD-K35371149,QYSMODXJNCJWNA-DUTKYMQFSA-N,
O=C(N1C[C@H]2N[C@@H](C1)[C@H]2C1CCC(CC1)-C1CCCC(C1)C#N)C1CCC2OCOC2C1,BRD-K35376105,BRD-K35376105,OYYJXKYOUHORTN-BSRHZMJTSA-N,
COC1CC(/C=C(\C#N)/C(=O)C2CCC(O)C(O)C2)CC(I)C1O,I-OMe-AG-538,BRD-K35377380,HSRMHXWCTRFVHK-NYYWCZLTSA-N,
COC1CCCCC1NC(=O)N(C)C[C@H]2OC3NCC(C#CC(C)C)CC3C(=O)N(C[C@H]2C)[C@H](C)CO,BRD-K35380368,BRD-K35380368,KPXBVFREPGCPQF-UMEGOILYSA-N,
CC1CCC(NC2NC(NCCO)NC(N2)N3CCCC3)CC1,BRD-K35389996,BRD-K35389996,YLHGSJGDPZGZRM-UHFFFAOYSA-N,
O[C@H]1CN[C@H]2CC[C@H](CC(=O)NC3NCCS3)O[C@@H]2COC1,BRD-K35400569,BRD-K35400569,LPUMVFGYOYFXDR-WHOHXGKFSA-N,
CC(C)[C@@H](C)NC(=O)N(C)C[C@H]1OCC2CCCCC2-C3CCCCC3C(=O)N(C[C@H]1C)[C@@H](C)CO,BRD-K35404971,BRD-K35404971,RFSXMDVZFWHRJB-RSOWOKRSSA-N,
CN(C)C(=O)C1CCCC(C1)-C1CCC(CC1)[C@H]1[C@H]2CN(CC3COCN3)C[C@@H]1N2,BRD-K35410462,BRD-K35410462,CJYGIVDOFSQGHT-JKHIJQBDSA-N,
CCOC(=O)C1CCN(CC1)C(=O)C(C)(C)NC(=O)NC1CCC(F)C(F)C1,BRD-K35413818,BRD-K35413818,RWSQBRVYLVXJKW-UHFFFAOYSA-N,
CO[C@@H]1CN(C)C(=O)C2CCC(NC(=O)NC3C(C)NOC3C)CC2OC[C@@H](C)NC[C@H]1C,BRD-K35414268,BRD-K35414268,RYHWAKGNXXOPFN-ARGWCVDVSA-N,
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)OC3CCC(NC(=O)NC4CCCCC4)CC3C1=O,BRD-K35418438,BRD-K35418438,YVJGPPMIPDJUMP-CDNUTCOBSA-N,
CO[C@@H]1CC[C@H]2CCOC3CCC(CC3C(=O)N(C)C[C@@H](OC)[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N,BRD-K35421408,BRD-K35421408,KBGVHZBKJITMSF-OXFDMBILSA-N,
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCC(CC2)C(=O)NC3CCCCC3N)OC4CCC(CC4CC1=O)N(C)C,SA-247714,BRD-K35424586,ZBLCOVKAEUNWGN-BVXAZASISA-N,
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCC(OC3CCCCC3)CC2)OC4CCC(NC(=O)NC5CCC6OCOC6C5)CC4C1=O,BRD-K35429092,BRD-K35429092,SIHGKWCNYKQFFR-PEFAJXDASA-N,
CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)N(C)C(=O)C3CC(CCC3OC[C@H]1O2)C#N,BRD-K35429561,BRD-K35429561,QGQQBUILFZGYME-MWHZBGGUSA-N,
CCC1CCCCC1OC[C@@H](O)CN[C@H]1CCCC2CCCCC12,SR-59230A,BRD-K35430135,VFDHMSXXELYMRW-ICSRJNTNSA-N,
CNC[C@H]1OC2CC(C#CCN(C)C)CCC2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO,BRD-K35432283,BRD-K35432283,YIDCJSIMEGPZQS-TXPKVOOTSA-N,
CN1[C@H]2CC[C@H](CC(=O)N3CCOCC3)O[C@@H]2COC2CCC(NS(C)(=O)=O)CC2C1=O,BRD-K35440818,BRD-K35440818,VPEDYPFQYJVQKE-HHXXYDBFSA-N,
CO[C@H](CN(C)S(=O)(=O)C1CCCC(CL)C1)[C@H](C)CN([C@H](C)CO)C(=O)NC1CCCCC1F,BRD-K35440877,BRD-K35440877,QUGGTUJVTWBVOW-DRSNIGMVSA-N,
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCOCC2)OC3CC(C#CC4CCCCC4F)CCC3S1(=O)=O,BRD-K35443780,BRD-K35443780,WFHCWVTWIFSLHF-VPYPWEPUSA-N,
CN(C)CC#CC1CCC(CC1)[C@@H]1[C@@H](CO)N2CCCCN(CC3CCOCC3)C[C@@H]12,BRD-K35451338,BRD-K35451338,FFADYTJPCMLSOJ-NXCFDTQHSA-N,
CN1[C@@H]2CC[C@H](CC(=O)NCC3CCC4OCOC4C3)O[C@H]2COC2CCC(NC(=O)C3CCCCC3F)CC2C1=O,BRD-K35455895,BRD-K35455895,GPWYEVCXUJXIOI-GDRRSRKRSA-N,
CC1=NN(C(=O)C1)C1CCCCC1,edaravone,BRD-K35458079,QELUYTUMUWHWMC-UHFFFAOYSA-N,
C/C=C/C1CCC2C(O[C@@H](CN(C)C(=O)C3CCCC(F)C3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)C1,BRD-K35462725,BRD-K35462725,HLWQBWVHAFMNAR-UHFRQCOTSA-N,
OC[C@H]1[C@H]2[C@H](CNC3CCCCC23)N1CC1CCCNC1,BRD-K35468072,BRD-K35468072,YYSMFPMBCDAVOS-YESZJQIVSA-N,
O[C@@H]1COC[C@H]2O[C@H](CC(=O)N3CCC4CCCCC4C3)CC[C@@H]2N(CC2CCC(OC3CCCCC3)CC2)C1,SA-1973507,BRD-K35468722,HJQSQTAMFLANGO-AIGPYBJDSA-N,
CN(C)CCCNC(=O)C[C@@H]1O[C@H](CO)[C@H](NC(=O)NC2C(C)NOC2C)C=C1,BRD-K35470597,BRD-K35470597,IXKFMJFBYVYICU-BZUAXINKSA-N,
C/C(=C/C=C/C(=C/C(=O)O)/C)/C=C/C1=C(C)CCCC1(C)C,alitretinoin,BRD-K35483542,SHGAZHPCJJPHSC-ZVCIMWCZSA-N,L01XX22
C/C(=C/C=C/C(=C/C(=O)O)/C)/C=C/C1=C(C)CCCC1(C)C,alitretinoin,BRD-K35483542,SHGAZHPCJJPHSC-ZVCIMWCZSA-N,D11AH04
CN1[C@@H]2CC[C@@H](CC(=O)NC3CCCC3)O[C@@H]2COC2CCC(NC(=O)C3CC(C)ON3)CC2C1=O,BRD-K35493431,BRD-K35493431,OWLQYYZEQLHDAT-QTGUNEKASA-N,
OC(=O)CN1C(=O)C2CCCC3CCCC(C1=O)C23,alrestatin,BRD-K35498378,GCUCIFQCGJIRNT-UHFFFAOYSA-N,
CN1CCN(CC1)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)NC2CCC3OCOC3C2)O1,BRD-K35510956,BRD-K35510956,QICYWJCDSALLPT-NXWNEQKCSA-N,
COC1CC(OC)CC(C1)-C1CSC(N1)N1CCC(CC1)C(N)=O,BRD-K35514965,BRD-K35514965,ULWJIMVSDPVKNX-UHFFFAOYSA-N,
CN(C)\N=N\C1[NH]CNC1C(N)=O,dacarbazine,BRD-K35520305,FDKXTQMXEQVLRF-ZHACJKMWSA-N,L01AX04
OC[C@H]1[C@@H](C2CCCCC2)C2(CN(C2)S(=O)(=O)C2CCCCC2)N1CC1CCCC1,BRD-K35522276,BRD-K35522276,BSIGSQJJGCVKJX-XZOQPEGZSA-N,
COC1CCC2C3C([NH]C2C1)[C@@H](CO)N(C[C@]31CCN(CC2NCCS2)CC1)C(=O)C1CCOCC1,BRD-K35522326,BRD-K35522326,IAWRNXOODRNTQS-JOCHJYFZSA-N,
CCOC(=O)/N=C\1/C[N+]([N-]O1)N2CCOCC2,molsidomine,BRD-K35531059,XLFWDASMENKTKL-UHFFFAOYSA-N,C01DX12
CC(C)(C)[S@@](=O)N1CC2CC(NC(C2[C@H]1CCO)-C1CCCC(C1)-C1CNCNC1)C(=O)NCC1CCCCC1F,BRD-K35535652,BRD-K35535652,YBJDMCPYPJWKRF-KWAZPYRMSA-N,
BRCC(=O)NCCC1C[NH]C2CCCCC12,n-bromoacetyltryptamine,BRD-K35553576,TZRUZONGYSVOGE-UHFFFAOYSA-N,
CO[C@H](CN(C)S(=O)(=O)C1CCCCC1)[C@@H](C)CN([C@@H](C)CO)C(=O)NC1CCCCC1F,BRD-K35554380,BRD-K35554380,PETXHQBGDUFNPW-NPPFBWRTSA-N,
O[C@@H]1COC[C@H]2O[C@H](CC(=O)NCC3CCC(CL)CC3)CC[C@@H]2N(CC2CC(F)CCC2F)C1,BRD-K35558120,BRD-K35558120,VYCGBAYEGCCJIH-HIGZBPRKSA-N,
COC1CCC2SC3CCCCC3N(C[C@H](C)CN(C)C)C2C1,levomepromazine,BRD-K35559145,VRQVVMDWGGWHTJ-CQSZACIVSA-N,N05AA02
CCNC(=O)[C@H]1[C@H](CO)[C@H]2CN3C(CCC(-C4CCC(F)CC4)C3=O)[C@H]2N1C(=O)CC1CCCNC1,BRD-K35562235,BRD-K35562235,KPWZAVBDHNROKR-KZKYLIHBSA-N,
COC(=O)CCCCCCC(=O)N/N=C/C1CCC(SC2NNC(C)N2C)O1,BRD-K35568648,BRD-K35568648,CVEDAPYNJXDCSD-XDHOZWIPSA-N,
CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)[C@H](CN(C)C(=O)C3CC(CCC3OC[C@@H]1O2)C#N)OC,BRD-K35571012,BRD-K35571012,YDHXSWOLXDIZHC-DYCPSGBQSA-N,
COC(=O)\C=C\C1CC(O)CCC1O,erbstatin-analog,BRD-K35573744,BQCNSTFWSKOWMA-GORDUTHDSA-N,
CC(C)NC(=O)NC1CCC2O[C@@H](C)CCCCO[C@@H](CN(C)C(=O)NC3CCC(CC3)C(F)(F)F)[C@@H](C)CN([C@H](C)CO)C(=O)C2C1,BRD-K35577141,BRD-K35577141,IGYTWTPNUQKVPY-PUMORYBASA-N,
CN1[C@@H]2CC[C@H](CC(=O)NC3CC4CCCCC4C3)O[C@@H]2COC2CCC(NC(=O)C3CCC(CC3)C(F)(F)F)CC2C1=O,BRD-K35584941,BRD-K35584941,CCWJWXJNOLFYBD-ONDZYYNLSA-N,
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCC4C([NH]C5CCCCC45)[C@@H]3C[C@H]12,yohimbine,BRD-K35586044,BLGXFZZNTVWLAY-SCYLSFHTSA-N,G04BE04
OC[C@@H]1O[C@H](CC(=O)NCC(F)(F)F)C[C@@H]2[C@H]1OC3CCC(NC(=O)C4CCCNC4)CC23,BRD-K35589880,BRD-K35589880,ILIPRRONQGJVHL-PFSLXQJOSA-N,
CCCC#CC1CCC(CC1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)NC1CCCC(F)C1,BRD-K35613686,BRD-K35613686,UCBYLLYLADIOJP-WPFOTENUSA-N,
COC1CCCC(NC(=O)N(C)C[C@@H]2OC3CC(C#CC4(O)CCCC4)CCC3S(=O)(=O)N(C[C@@H]2C)[C@@H](C)CO)C1,BRD-K35615823,BRD-K35615823,UFPGTWMRZCUHBI-BERHBOFZSA-N,
OC[C@H]1O[C@@H](CC(=O)NCC2CCC3OCOC3C2)C[C@@H]4[C@H]1OC5CCC(NC(=O)NC6CCC(CC6)C(F)(F)F)CC45,BRD-K35616093,BRD-K35616093,DCKQIPUZKHPVQM-UKTDVOJESA-N,
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)OC2CCC(NS(=O)(=O)C3CCCCC3)CC2C1=O,BRD-K35628245,BRD-K35628245,WIJHLCNCWFONNF-JLHGSKIFSA-N,
OC(=O)CN1C(CC2CCCCC12)C(=O)NC1NC(CS1)-C1CCCCC1CL,SR-27897,BRD-K35629949,ILNRQFBVVQUOLP-UHFFFAOYSA-N,
CN1[C@H]2CC[C@@H](CC(=O)NCC3CCC(CL)CC3)O[C@@H]2COC2CCC(NC(=O)NC3C(C)NOC3C)CC2C1=O,BRD-K35637774,BRD-K35637774,VDMGESCZGFUZFC-UMXIMWEHSA-N,
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCC(CC2)C(=O)NC3CCCCC3N)OC4C(NC(=O)C5CCC(CC5)C6NCCS6)CCCC4C1=O,BRD-K35638681,BRD-K35638681,UIWHTZIAIXNFGN-DGHZZKTQSA-N,
COC1CCCC(C1)-C1CCC2N[C@@H](CO)[C@H]3CCN([C@H]3C2C1)S(=O)(=O)C1CN(C)CN1,BRD-K35654724,BRD-K35654724,CSGQIFMBSMLAAS-RZFNWQHOSA-N,
CCS(=O)(=O)N[C@@H]1CC[C@@H](CC(=O)N2CCCCC2)O[C@@H]1CO,BRD-K35660899,BRD-K35660899,RAGICHRDMJGUIX-BFHYXJOUSA-N,
CC1CNCC2CCCC(C12)S(=O)(=O)N[C@H]3CCNC3,TUL-XX023,BRD-K35669573,ILEDKNBEZITSIP-LBPRGKRZSA-N,
COC1CC(OC)C(\C=C\S(=O)(=O)CC2CCC(OC)C(NCC=O)C2)C(OC)C1,ON-01910,BRD-K35687265,POSHWWRILMRTTE-JXMROGBWSA-N,
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2F)OC3NCC(CC3C1=O)C4=CCCC4,BRD-K35689168,BRD-K35689168,UPQGSBDKNNCSHF-RRQZXNHTSA-N,
COC1CCCC(C1)C2CCCC(C2)C3NC(CC4CN([C@H](CCO)C43)S(=O)C(C)(C)C)C(=O)O,BRD-K35691352,BRD-K35691352,SQSYVIJPLUBFQG-MMHRDOBHSA-N,
COC(=O)C[C@@H]1CC[C@@H]2[C@@H](COC3CCC(NC(=O)C4CCC(CC4)C(F)(F)F)CC3C(=O)N2C)O1,BRD-K35701136,BRD-K35701136,IHFHUJYSWKNBRD-FBBABVLZSA-N,
COC1CCC(CC1)-C1CCC(CC1)[C@@H]1[C@@H](CO)N([C@@H]1C#N)C(=O)NC1CCCCC1,BRD-K35702939,BRD-K35702939,UEJLJRRJJUOYFY-SMIHKQSGSA-N,
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O,ouabain,BRD-K35708212,LPMXVESGRSUGHW-CIMHIGIKSA-N,
CNC[C@H]1OC2NCC(CC2C(=O)N(C[C@H]1C)[C@H](C)CO)C3CCCC(C3)C(=O)N(C)C,BRD-K35712980,BRD-K35712980,JOFZJSROTWODFL-WHSLLNHNSA-N,
CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC3CCC(NC(C)=O)CC3C(=O)N2C)O1,BRD-K35716266,BRD-K35716266,WVVDCAKHEAPTNY-QILLFSRXSA-N,
C(CN1C2CCCCC2C3CCCCC13)C4NC5CCCCC5[NH]4,BRD-K35716340,BRD-K35716340,JOYQBQFJPLXICC-UHFFFAOYSA-N,
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCC(CC2)C(=O)O)OC3CCC(NC(=O)C4CC4)CC3C1=O,BRD-K35719087,BRD-K35719087,KUULAZFVSMPUFO-DPOKWSEZSA-N,
C[AS](C)SC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,darinaparsin,BRD-K35723520,JGDXFQORBMPJGR-YUMQZZPRSA-N,
CO[C@H]1CN(C)C(=O)C2CC(NS(C)(=O)=O)CCC2OC[C@H](C)N(C[C@H]1C)C(=O)C1CCOCC1,BRD-K35727710,BRD-K35727710,NPOMWXYRXNIYSA-JLHGSKIFSA-N,
CC(C)(C)N1NCC2C(=O)N(CC3CC(F)C(CL)CC3CL)CNC12,BRD-K35737468,BRD-K35737468,YTDLIRCYIUEHAB-UHFFFAOYSA-N,
CCS(=O)(=O)NC1CCC2OC[C@@H]3O[C@H](CC(=O)N[C@@H]4CCN(CC5CCCCC5)C4)CC[C@H]3N(C)C(=O)C2C1,BRD-K35738777,BRD-K35738777,IJWLFSVDDGQQHF-JQHZVFBJSA-N,
CO[C@@H]1CC[C@H]2CCOC3C(CCCC3C(=O)N(C)C[C@@H](CC(=O)N(C)C[C@@H]1O2)C1CCCCC1)C#N,BRD-K35743871,BRD-K35743871,DIIJYNJFSHJSFY-RYJQUDHMSA-N,
FC1CCCC(CN2C[C@H]3N[C@@H](C2)[C@H]3C2CCC(CC2)-C2CNCNC2)C1,BRD-K35745977,BRD-K35745977,QVVADCIQRXNSKX-ZBYYUNFXSA-N,
CC1CCCC(C1)-C1CCC(CC1)[C@@H]1[C@H](CO)N2CCCCN(C[C@@H]12)S(=O)(=O)C1CCCCC1C,SA-1919710,BRD-K35747889,YRONVPSRGAJUBK-YCVJPRETSA-N,
COCC(=O)NC[C@@H]1[C@@H]([C@H](CO)N1C(=O)C1CC1)C1CCC(CC1)C1=CCCC1,BRD-K35760166,BRD-K35760166,QFILKHAMRPHMJJ-URVUXULASA-N,
COC1CCCCC1C(=O)NC1CCC2OC[C@H]3O[C@H](CC(=O)NCCC4CCNCC4)CC[C@H]3N(C)C(=O)C2C1,BRD-K35769695,BRD-K35769695,PQVOHAVDCPBJEV-UTOLSJPLSA-N,
CCC(=O)N[C@@H]1CC[C@@H](CC(=O)NCC2CCCCC2F)O[C@@H]1CO,BRD-K35786295,BRD-K35786295,BYMJCSXXYVSKMN-NUEKZKHPSA-N,
COC1CCC(C[C@@H]2CCC3CNNN3COC[C@H](CC3CCCCC3)NC2=O)CC1,BRD-K35789946,BRD-K35789946,ZTXIXZGWFUPFTL-SFTDATJTSA-N,
O=C(OCC#CCSC1NNC(O1)C2CCCC3CCCCC23)C4CCCC5[NH]CCC45,BRD-K35790918,BRD-K35790918,QAGFDTOVQKCZRK-UHFFFAOYSA-N,
OOCC1CC(CCC1O)\N=N\C1CCC(CC1)-C1CCC(CC1)\N=N\C1CCC(O)C(C1)C(O)=O,chrysamine-g,BRD-K35798075,NHRGURHYXYNJPB-QAVVBOBSSA-N,
OC[C@@H]1[C@H]2CN3C(CCC(-C4CCCCC4)C3=O)[C@H]2N([C@H]1C(=O)NCCC1CCNCC1)C(=O)C1CC1,BRD-K35801103,BRD-K35801103,OYSHQHUZVWGKJD-VHCQPULKSA-N,
OC[C@@H]1[C@H]([C@H](C#N)N1C(=O)C1CCOCC1)C1CCC(CC1)C#CC1CCCC(F)C1,BRD-K35801592,BRD-K35801592,HZJTYSQKFIQHQZ-VXNXHJTFSA-N,
COC(=O)[C@@H]1[C@@H](CO)[C@@H]2CN3C(CCCC3=O)[C@H]1N2CC1NCCS1,BRD-K35809598,BRD-K35809598,AQWQARACBBXMKO-GDJRKYJOSA-N,
CC(C)CC#CC1CCC2C(O[C@H](CN(C)C(=O)C3CNCCN3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)C1,BRD-K35810638,BRD-K35810638,ALBVOUUIQWHTKA-MZLICYQSSA-N,
OC[C@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)NC1CCC(F)CC1)C1CCC(CC1)C#CC1CCCNC1,BRD-K35827873,BRD-K35827873,RFRREKCMRAAOSC-USZFVNFHSA-N,
CO[C@@H](CN(C)S(=O)(=O)C1CCCC(CL)C1)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)C1CCCC(CL)C1,BRD-K35829399,BRD-K35829399,WFGAJOALFFTPKS-JLHGSKIFSA-N,
-666,BRD-K35832492,BRD-K35832492,-666,
COC1CCC(CN(C)C[C@@H]2OCC3CNNN3CCCC(=O)N(C[C@H]2C)[C@H](C)CO)CC1,BRD-K35836352,BRD-K35836352,VZSMXRDPAZDIAR-PWHSHALESA-N,
CN1[C@@H]2CC[C@H](CC(=O)NCC3CCC(CC3)-C3CCCCC3)O[C@@H]2COC2CCC(NC(=O)C3CC(C)ON3)CC2C1=O,SA-1472548,BRD-K35841161,COTLGVLRTBZUTQ-XOPMNVLASA-N,
CN(C)C(=O)C1CCCC(C1)-C1CCC(CC1)[C@@H]1[C@H](CO)N2CCCCN(CC3CCOCC3)C[C@H]12,BRD-K35842817,BRD-K35842817,HTOXPRASVGCNJV-ULNSLHSMSA-N,
CC(C)NC(=O)N(C)C[C@@H]1OC2NCC(C#CC3CC3)CC2C(=O)N(C[C@H]1C)[C@@H](C)CO,BRD-K35854261,BRD-K35854261,MNKHAAOLWRLKCW-WWMYMODYSA-N,
CS(=O)(=O)C1NC(CS1)-C1CCC(BR)CC1,BRD-K35858371,BRD-K35858371,JMHJVLCQKIFLRZ-UHFFFAOYSA-N,
OC[C@H]1O[C@H](CC(=O)NCC2CCC(OC3CCCCC3)CC2)C[C@H]4[C@@H]1OC5CCC(NS(=O)(=O)C6CCC(F)CC6)CC45,BRD-K35860134,BRD-K35860134,BHEWHBNGLCOXBN-SWADQOEESA-N,
OC[C@@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)NC1CCCCC1)C1CCC(CC1)-C1CCNCC1,BRD-K35861449,BRD-K35861449,UNAUWIBTTZCXBK-AKFKNWHVSA-N,
CC(=O)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,pregnenolone,BRD-K35862502,ORNBQBCIOKFOEO-QSXYEBRMSA-N,
COC1CCCC(C1)-C1CCC(CC1)[C@H]1[C@H]2CN(C[C@@H]1N2)C(=O)CC1CCNCC1,BRD-K35862891,BRD-K35862891,HNVPMDBINPMNDO-FVRPBGSPSA-N,
OC[C@@H]1O[C@@H](CC(=O)NC2CCCC2)C[C@H]3[C@@H]1OC4CCC(NC(=O)C5CCC5)CC34,BRD-K35868313,BRD-K35868313,MOMUNQNAFOIKEQ-YZBYQZESSA-N,
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)C2CCSC2)OCC3CCCCC3-C4C(C1=O)N(C)C5CCCCC45,BRD-K35885715,BRD-K35885715,XFTZCOPLMXQWPM-GNMOFYLKSA-N,
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCN(C)C)OCC2CCCCC2-C3CCCCC3C1=O,BRD-K35886478,BRD-K35886478,IEBNCDQMHLDDBS-UZINWLIJSA-N,
CNC[C@H]1OC2CCC(NS(=O)(=O)C3CCCCC3)CC2CC(=O)N(C[C@@H]1C)[C@H](C)CO,BRD-K35892797,BRD-K35892797,QTKSJTZHLLMPJE-GSHUGGBRSA-N,
CCC(=O)N1[C@H](CO)[C@@H]2[C@H]1CN(C1CCCCC21)S(=O)(=O)C1CCCCC1C,BRD-K35900085,BRD-K35900085,JZJDAFMFJLEAEU-OPYAIIAOSA-N,
CS(=O)(=O)NC1CCC2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCC4CC4)O[C@@H]3CO)C2C1,BRD-K35915475,BRD-K35915475,YSCGDHRCRJHNHR-VGDUNAEUSA-N,
OCCNC1NC(NC2CCCCC2CL)NC(N1)N3CCCC3,BRD-K35920785,BRD-K35920785,GQGYXQXENCTJDT-UHFFFAOYSA-N,
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,Ac-Leu-Leu-Nle-CHO,BRD-K35923252,FMYKJLXRRQTBOR-BZSNNMDCSA-N,
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CCC(F)CC2)OCC3CCCCC3-C4CCCCC4C1=O,BRD-K35928056,BRD-K35928056,HTGRXZBGTMWDTQ-GTNJKRJXSA-N,
CO[C@@H](CN(C)CC1CCC(CC1)-C1CCCCN1)[C@@H](C)CN([C@H](C)CO)C(=O)NC1CCC(F)CC1,BRD-K35930698,BRD-K35930698,XSSRKRLNCLGOQF-TYPXCFOJSA-N,
